date,oracle,Active Users
2022-09-13T00:00:00+00:00,Ocean,34859
2022-09-14T00:00:00+00:00,Api3,17302
2022-09-14T00:00:00+00:00,Band,31456
2022-09-14T00:00:00+00:00,Chainlink,692796
2022-09-14T00:00:00+00:00,Ocean,34869
2022-09-15T00:00:00+00:00,Api3,17301
2022-09-15T00:00:00+00:00,Band,31462
2022-09-15T00:00:00+00:00,Chainlink,692986
2022-09-15T00:00:00+00:00,Ocean,34867
2022-09-16T00:00:00+00:00,Api3,17306
2022-09-16T00:00:00+00:00,Band,31433
2022-09-16T00:00:00+00:00,Chainlink,693122
2022-09-16T00:00:00+00:00,Ocean,34879
2022-09-17T00:00:00+00:00,Api3,17315
2022-09-17T00:00:00+00:00,Band,31432
2022-09-17T00:00:00+00:00,Chainlink,693023
2022-09-17T00:00:00+00:00,Ocean,34878
2022-09-18T00:00:00+00:00,Api3,17315
2022-09-18T00:00:00+00:00,Band,31430
2022-09-18T00:00:00+00:00,Chainlink,693132
2022-09-18T00:00:00+00:00,Ocean,34882
2022-09-19T00:00:00+00:00,Api3,17318
2022-09-19T00:00:00+00:00,Band,31425
2022-09-19T00:00:00+00:00,Chainlink,693319
2022-09-19T00:00:00+00:00,Ocean,34891
2022-09-20T00:00:00+00:00,Api3,17325
2022-09-20T00:00:00+00:00,Band,31426
2022-09-20T00:00:00+00:00,Chainlink,693558
2022-09-20T00:00:00+00:00,Ocean,34889
2022-09-21T00:00:00+00:00,Api3,17332
2022-09-21T00:00:00+00:00,Band,31416
2022-09-21T00:00:00+00:00,Chainlink,693809
2022-09-21T00:00:00+00:00,Ocean,34894
2022-09-22T00:00:00+00:00,Api3,17400
2022-09-22T00:00:00+00:00,Band,31415
2022-09-22T00:00:00+00:00,Chainlink,694088
2022-09-22T00:00:00+00:00,Ocean,34905
2022-09-23T00:00:00+00:00,Api3,17426
2022-09-23T00:00:00+00:00,Band,31418
2022-09-23T00:00:00+00:00,Chainlink,694243
2022-09-23T00:00:00+00:00,Ocean,34913
2022-09-24T00:00:00+00:00,Api3,17437
2022-09-24T00:00:00+00:00,Band,31421
2022-09-24T00:00:00+00:00,Chainlink,694405
2022-09-24T00:00:00+00:00,Ocean,34924
2022-09-25T00:00:00+00:00,Api3,17456
2022-09-25T00:00:00+00:00,Band,31433
2022-09-25T00:00:00+00:00,Chainlink,692116
2022-09-25T00:00:00+00:00,Ocean,34940
2022-09-26T00:00:00+00:00,Api3,17457
2022-09-26T00:00:00+00:00,Band,31432
2022-09-26T00:00:00+00:00,Chainlink,692315
2022-09-26T00:00:00+00:00,Ocean,34962
2022-09-27T00:00:00+00:00,Api3,17470
2022-09-27T00:00:00+00:00,Band,31443
2022-09-27T00:00:00+00:00,Chainlink,692582
2022-09-27T00:00:00+00:00,Ocean,34974
2022-09-28T00:00:00+00:00,Api3,17484
2022-09-28T00:00:00+00:00,Band,31445
2022-09-28T00:00:00+00:00,Chainlink,692938
2022-09-28T00:00:00+00:00,Ocean,34988
2022-09-29T00:00:00+00:00,Api3,17491
2022-09-29T00:00:00+00:00,Band,31447
2022-09-29T00:00:00+00:00,Chainlink,693306
2022-09-29T00:00:00+00:00,Ocean,34995
2022-09-30T00:00:00+00:00,Api3,17504
2022-09-30T00:00:00+00:00,Band,31449
2022-09-30T00:00:00+00:00,Chainlink,691040
2022-09-30T00:00:00+00:00,Ocean,35023
2022-10-01T00:00:00+00:00,Api3,17518
2022-10-01T00:00:00+00:00,Band,31440
2022-10-01T00:00:00+00:00,Chainlink,691271
2022-10-01T00:00:00+00:00,Ocean,35034
2022-10-02T00:00:00+00:00,Api3,17545
2022-10-02T00:00:00+00:00,Band,31440
2022-10-02T00:00:00+00:00,Chainlink,691537
2022-10-02T00:00:00+00:00,Ocean,35038
2022-10-03T00:00:00+00:00,Api3,17569
2022-10-03T00:00:00+00:00,Band,31440
2022-10-03T00:00:00+00:00,Chainlink,691777
2022-10-03T00:00:00+00:00,Ocean,35045
2022-10-04T00:00:00+00:00,Api3,17578
2022-10-04T00:00:00+00:00,Band,31447
2022-10-04T00:00:00+00:00,Chainlink,692250
2022-10-04T00:00:00+00:00,Ocean,35061
2022-10-05T00:00:00+00:00,Api3,17585
2022-10-05T00:00:00+00:00,Band,31450
2022-10-05T00:00:00+00:00,Chainlink,692518
2022-10-05T00:00:00+00:00,Ocean,35076
2022-10-06T00:00:00+00:00,Api3,17604
2022-10-06T00:00:00+00:00,Band,31454
2022-10-06T00:00:00+00:00,Chainlink,693069
2022-10-06T00:00:00+00:00,Ocean,35100
2022-10-07T00:00:00+00:00,Api3,17610
2022-10-07T00:00:00+00:00,Band,31460
2022-10-07T00:00:00+00:00,Chainlink,693481
2022-10-07T00:00:00+00:00,Ocean,35106
2022-10-08T00:00:00+00:00,Api3,17622
2022-10-08T00:00:00+00:00,Band,31465
2022-10-08T00:00:00+00:00,Chainlink,693781
2022-10-08T00:00:00+00:00,Ocean,35118
2022-10-09T00:00:00+00:00,Api3,17634
2022-10-09T00:00:00+00:00,Band,31470
2022-10-09T00:00:00+00:00,Chainlink,694129
2022-10-09T00:00:00+00:00,Ocean,35131
2022-10-10T00:00:00+00:00,Api3,17650
2022-10-10T00:00:00+00:00,Band,31474
2022-10-10T00:00:00+00:00,Chainlink,694459
2022-10-10T00:00:00+00:00,Ocean,35155
2022-10-11T00:00:00+00:00,Api3,17670
2022-10-11T00:00:00+00:00,Band,31487
2022-10-11T00:00:00+00:00,Chainlink,694763
2022-10-11T00:00:00+00:00,Ocean,35164
2022-10-12T00:00:00+00:00,Api3,17668
2022-10-12T00:00:00+00:00,Band,31494
2022-10-12T00:00:00+00:00,Chainlink,695001
2022-10-12T00:00:00+00:00,Ocean,35174
2022-10-13T00:00:00+00:00,Api3,17676
2022-10-13T00:00:00+00:00,Band,31504
2022-10-13T00:00:00+00:00,Chainlink,695224
2022-10-13T00:00:00+00:00,Ocean,35183
2022-10-14T00:00:00+00:00,Api3,17690
2022-10-14T00:00:00+00:00,Band,31506
2022-10-14T00:00:00+00:00,Chainlink,695586
2022-10-14T00:00:00+00:00,Ocean,35198
2022-10-15T00:00:00+00:00,Api3,17694
2022-10-15T00:00:00+00:00,Band,31512
2022-10-15T00:00:00+00:00,Chainlink,695777
2022-10-15T00:00:00+00:00,Ocean,35220
2022-10-16T00:00:00+00:00,Api3,17695
2022-10-16T00:00:00+00:00,Band,31522
2022-10-16T00:00:00+00:00,Chainlink,696055
2022-10-16T00:00:00+00:00,Ocean,35228
2022-10-17T00:00:00+00:00,Api3,17696
2022-10-17T00:00:00+00:00,Band,31522
2022-10-17T00:00:00+00:00,Chainlink,696161
2022-10-17T00:00:00+00:00,Ocean,35235
2022-10-18T00:00:00+00:00,Api3,17700
2022-10-18T00:00:00+00:00,Band,31526
2022-10-18T00:00:00+00:00,Chainlink,696417
2022-10-18T00:00:00+00:00,Ocean,35297
2022-10-19T00:00:00+00:00,Api3,17710
2022-10-19T00:00:00+00:00,Band,31530
2022-10-19T00:00:00+00:00,Chainlink,696708
2022-10-19T00:00:00+00:00,Ocean,35309
2022-10-20T00:00:00+00:00,Api3,17718
2022-10-20T00:00:00+00:00,Band,31532
2022-10-20T00:00:00+00:00,Chainlink,696995
2022-10-20T00:00:00+00:00,Ocean,35315
2022-10-21T00:00:00+00:00,Api3,17730
2022-10-21T00:00:00+00:00,Band,31540
2022-10-21T00:00:00+00:00,Chainlink,697167
2022-10-21T00:00:00+00:00,Ocean,35336
2022-10-22T00:00:00+00:00,Api3,17733
2022-10-22T00:00:00+00:00,Band,31546
2022-10-22T00:00:00+00:00,Chainlink,697442
2022-10-22T00:00:00+00:00,Ocean,35343
2022-10-23T00:00:00+00:00,Api3,17740
2022-10-23T00:00:00+00:00,Band,31554
2022-10-23T00:00:00+00:00,Chainlink,697672
2022-10-23T00:00:00+00:00,Ocean,35354
2022-10-24T00:00:00+00:00,Api3,17734
2022-10-24T00:00:00+00:00,Band,31542
2022-10-24T00:00:00+00:00,Chainlink,697976
2022-10-24T00:00:00+00:00,Ocean,35357
2022-10-25T00:00:00+00:00,Api3,17730
2022-10-25T00:00:00+00:00,Band,31543
2022-10-25T00:00:00+00:00,Chainlink,698261
2022-10-25T00:00:00+00:00,Ocean,35375
2022-10-26T00:00:00+00:00,Api3,17737
2022-10-26T00:00:00+00:00,Band,31545
2022-10-26T00:00:00+00:00,Chainlink,698545
2022-10-26T00:00:00+00:00,Ocean,35377
2022-10-27T00:00:00+00:00,Api3,17739
2022-10-27T00:00:00+00:00,Band,31550
2022-10-27T00:00:00+00:00,Chainlink,698745
2022-10-27T00:00:00+00:00,Ocean,35379
2022-10-28T00:00:00+00:00,Api3,17748
2022-10-28T00:00:00+00:00,Band,31557
2022-10-28T00:00:00+00:00,Chainlink,699004
2022-10-28T00:00:00+00:00,Ocean,35419
2022-10-29T00:00:00+00:00,Api3,17765
2022-10-29T00:00:00+00:00,Band,31559
2022-10-29T00:00:00+00:00,Chainlink,699302
2022-10-29T00:00:00+00:00,Ocean,35430
2022-10-30T00:00:00+00:00,Api3,17779
2022-10-30T00:00:00+00:00,Band,31559
2022-10-30T00:00:00+00:00,Chainlink,699667
2022-10-30T00:00:00+00:00,Ocean,35440
2022-10-31T00:00:00+00:00,Api3,17779
2022-10-31T00:00:00+00:00,Band,31559
2022-10-31T00:00:00+00:00,Chainlink,700023
2022-10-31T00:00:00+00:00,Ocean,35444
2022-11-01T00:00:00+00:00,Api3,17784
2022-11-01T00:00:00+00:00,Band,31562
2022-11-01T00:00:00+00:00,Chainlink,700260
2022-11-01T00:00:00+00:00,Ocean,35447
2022-11-02T00:00:00+00:00,Api3,17790
2022-11-02T00:00:00+00:00,Band,31568
2022-11-02T00:00:00+00:00,Chainlink,700580
2022-11-02T00:00:00+00:00,Ocean,35456
2022-11-03T00:00:00+00:00,Api3,17801
2022-11-03T00:00:00+00:00,Band,31634
2022-11-03T00:00:00+00:00,Chainlink,700874
2022-11-03T00:00:00+00:00,Ocean,35485
2022-11-04T00:00:00+00:00,Api3,17792
2022-11-04T00:00:00+00:00,Band,31732
2022-11-04T00:00:00+00:00,Chainlink,701185
2022-11-04T00:00:00+00:00,Ocean,35510
2022-11-05T00:00:00+00:00,Api3,17804
2022-11-05T00:00:00+00:00,Band,31723
2022-11-05T00:00:00+00:00,Chainlink,701502
2022-11-05T00:00:00+00:00,Ocean,35530
2022-11-06T00:00:00+00:00,Api3,17808
2022-11-06T00:00:00+00:00,Band,31733
2022-11-06T00:00:00+00:00,Chainlink,702395
2022-11-06T00:00:00+00:00,Ocean,35542
2022-11-07T00:00:00+00:00,Api3,17824
2022-11-07T00:00:00+00:00,Band,31764
2022-11-07T00:00:00+00:00,Chainlink,703762
2022-11-07T00:00:00+00:00,Ocean,35559
2022-11-08T00:00:00+00:00,Api3,17859
2022-11-08T00:00:00+00:00,Band,31778
2022-11-08T00:00:00+00:00,Chainlink,705372
2022-11-08T00:00:00+00:00,Ocean,35640
2022-11-09T00:00:00+00:00,Api3,17947
2022-11-09T00:00:00+00:00,Band,31818
2022-11-09T00:00:00+00:00,Chainlink,708260
2022-11-09T00:00:00+00:00,Ocean,35774
2022-11-10T00:00:00+00:00,Api3,18032
2022-11-10T00:00:00+00:00,Band,31882
2022-11-10T00:00:00+00:00,Chainlink,710907
2022-11-10T00:00:00+00:00,Ocean,35881
2022-11-11T00:00:00+00:00,Api3,18134
2022-11-11T00:00:00+00:00,Band,31942
2022-11-11T00:00:00+00:00,Chainlink,714165
2022-11-11T00:00:00+00:00,Ocean,36070
2022-11-12T00:00:00+00:00,Api3,18252
2022-11-12T00:00:00+00:00,Band,31995
2022-11-12T00:00:00+00:00,Chainlink,717801
2022-11-12T00:00:00+00:00,Ocean,36296
2022-11-13T00:00:00+00:00,Api3,18458
2022-11-13T00:00:00+00:00,Band,32069
2022-11-13T00:00:00+00:00,Chainlink,724390
2022-11-13T00:00:00+00:00,Ocean,36917
2022-11-14T00:00:00+00:00,Api3,18599
2022-11-14T00:00:00+00:00,Band,32153
2022-11-14T00:00:00+00:00,Chainlink,728898
2022-11-14T00:00:00+00:00,Ocean,37304
2022-11-15T00:00:00+00:00,Api3,18676
2022-11-15T00:00:00+00:00,Band,32227
2022-11-15T00:00:00+00:00,Chainlink,731668
2022-11-15T00:00:00+00:00,Ocean,37470
2022-11-16T00:00:00+00:00,Api3,18767
2022-11-16T00:00:00+00:00,Band,32291
2022-11-16T00:00:00+00:00,Chainlink,734368
2022-11-16T00:00:00+00:00,Ocean,37596
2022-11-17T00:00:00+00:00,Api3,18886
2022-11-17T00:00:00+00:00,Band,32341
2022-11-17T00:00:00+00:00,Chainlink,736766
2022-11-17T00:00:00+00:00,Ocean,37710
2022-11-18T00:00:00+00:00,Api3,19011
2022-11-18T00:00:00+00:00,Band,32372
2022-11-18T00:00:00+00:00,Chainlink,738475
2022-11-18T00:00:00+00:00,Ocean,37793
2022-11-19T00:00:00+00:00,Api3,19051
2022-11-19T00:00:00+00:00,Band,32398
2022-11-19T00:00:00+00:00,Chainlink,739977
2022-11-19T00:00:00+00:00,Ocean,37857
2022-11-20T00:00:00+00:00,Api3,19080
2022-11-20T00:00:00+00:00,Band,32424
2022-11-20T00:00:00+00:00,Chainlink,740818
2022-11-20T00:00:00+00:00,Ocean,37896
2022-11-21T00:00:00+00:00,Api3,19130
2022-11-21T00:00:00+00:00,Band,32463
2022-11-21T00:00:00+00:00,Chainlink,742221
2022-11-21T00:00:00+00:00,Ocean,37953
2022-11-22T00:00:00+00:00,Api3,19168
2022-11-22T00:00:00+00:00,Band,32501
2022-11-22T00:00:00+00:00,Chainlink,743554
2022-11-22T00:00:00+00:00,Ocean,38006
2022-11-23T00:00:00+00:00,Api3,19199
2022-11-23T00:00:00+00:00,Band,32510
2022-11-23T00:00:00+00:00,Chainlink,744468
2022-11-23T00:00:00+00:00,Ocean,38049
2022-11-24T00:00:00+00:00,Api3,19212
2022-11-24T00:00:00+00:00,Band,32533
2022-11-24T00:00:00+00:00,Chainlink,745208
2022-11-24T00:00:00+00:00,Ocean,38092
2022-11-25T00:00:00+00:00,Api3,19242
2022-11-25T00:00:00+00:00,Band,32560
2022-11-25T00:00:00+00:00,Chainlink,743045
2022-11-25T00:00:00+00:00,Ocean,38105
2022-11-26T00:00:00+00:00,Api3,19261
2022-11-26T00:00:00+00:00,Band,32588
2022-11-26T00:00:00+00:00,Chainlink,743807
2022-11-26T00:00:00+00:00,Ocean,38134
2022-11-27T00:00:00+00:00,Api3,19279
2022-11-27T00:00:00+00:00,Band,32618
2022-11-27T00:00:00+00:00,Chainlink,744425
2022-11-27T00:00:00+00:00,Ocean,38163
2022-11-28T00:00:00+00:00,Api3,19318
2022-11-28T00:00:00+00:00,Band,32631
2022-11-28T00:00:00+00:00,Chainlink,744900
2022-11-28T00:00:00+00:00,Ocean,38192
2022-11-29T00:00:00+00:00,Api3,19345
2022-11-29T00:00:00+00:00,Band,32653
2022-11-29T00:00:00+00:00,Chainlink,746012
2022-11-29T00:00:00+00:00,Ocean,38247
2022-11-30T00:00:00+00:00,Api3,19386
2022-11-30T00:00:00+00:00,Band,32689
2022-11-30T00:00:00+00:00,Chainlink,747119
2022-11-30T00:00:00+00:00,Ocean,38282
2022-12-01T00:00:00+00:00,Api3,19416
2022-12-01T00:00:00+00:00,Band,32736
2022-12-01T00:00:00+00:00,Chainlink,747779
2022-12-01T00:00:00+00:00,Ocean,38328
2022-12-02T00:00:00+00:00,Api3,19428
2022-12-02T00:00:00+00:00,Band,32759
2022-12-02T00:00:00+00:00,Chainlink,748665
2022-12-02T00:00:00+00:00,Ocean,38369
2022-12-03T00:00:00+00:00,Api3,19451
2022-12-03T00:00:00+00:00,Band,32765
2022-12-03T00:00:00+00:00,Chainlink,749413
2022-12-03T00:00:00+00:00,Ocean,38410
2022-12-04T00:00:00+00:00,Api3,19471
2022-12-04T00:00:00+00:00,Band,32794
2022-12-04T00:00:00+00:00,Chainlink,750305
2022-12-04T00:00:00+00:00,Ocean,38448
2022-12-05T00:00:00+00:00,Api3,19489
2022-12-05T00:00:00+00:00,Band,32807
2022-12-05T00:00:00+00:00,Chainlink,751067
2022-12-05T00:00:00+00:00,Ocean,38490
2022-12-06T00:00:00+00:00,Api3,19504
2022-12-06T00:00:00+00:00,Band,32827
2022-12-06T00:00:00+00:00,Chainlink,751960
2022-12-06T00:00:00+00:00,Ocean,38501
2022-12-07T00:00:00+00:00,Api3,19520
2022-12-07T00:00:00+00:00,Band,32837
2022-12-07T00:00:00+00:00,Chainlink,752352
2022-12-07T00:00:00+00:00,Ocean,38516
2022-12-08T00:00:00+00:00,Api3,19547
2022-12-08T00:00:00+00:00,Band,32854
2022-12-08T00:00:00+00:00,Chainlink,751561
2022-12-08T00:00:00+00:00,Ocean,38542
2022-12-09T00:00:00+00:00,Api3,19557
2022-12-09T00:00:00+00:00,Band,32864
2022-12-09T00:00:00+00:00,Chainlink,752020
2022-12-09T00:00:00+00:00,Ocean,38584
2022-12-10T00:00:00+00:00,Api3,19567
2022-12-10T00:00:00+00:00,Band,32867
2022-12-10T00:00:00+00:00,Chainlink,752545
2022-12-10T00:00:00+00:00,Ocean,38596
2022-12-11T00:00:00+00:00,Api3,19572
2022-12-11T00:00:00+00:00,Band,32874
2022-12-11T00:00:00+00:00,Chainlink,752977
2022-12-11T00:00:00+00:00,Ocean,38654
2022-12-12T00:00:00+00:00,Api3,19598
2022-12-12T00:00:00+00:00,Band,32902
2022-12-12T00:00:00+00:00,Chainlink,754252
2022-12-12T00:00:00+00:00,Ocean,38689
2022-12-13T00:00:00+00:00,Api3,19659
2022-12-13T00:00:00+00:00,Band,32988
2022-12-13T00:00:00+00:00,Chainlink,757227
2022-12-13T00:00:00+00:00,Ocean,38929
2022-12-14T00:00:00+00:00,Api3,19718
2022-12-14T00:00:00+00:00,Band,33049
2022-12-14T00:00:00+00:00,Chainlink,758575
2022-12-14T00:00:00+00:00,Ocean,39081
2022-12-15T00:00:00+00:00,Api3,19739
2022-12-15T00:00:00+00:00,Band,33083
2022-12-15T00:00:00+00:00,Chainlink,759867
2022-12-15T00:00:00+00:00,Ocean,39171
2022-12-16T00:00:00+00:00,Api3,19788
2022-12-16T00:00:00+00:00,Band,33144
2022-12-16T00:00:00+00:00,Chainlink,761656
2022-12-16T00:00:00+00:00,Ocean,39308
2022-12-17T00:00:00+00:00,Api3,19860
2022-12-17T00:00:00+00:00,Band,33212
2022-12-17T00:00:00+00:00,Chainlink,763420
2022-12-17T00:00:00+00:00,Ocean,39486
2022-12-18T00:00:00+00:00,Api3,19883
2022-12-18T00:00:00+00:00,Band,33247
2022-12-18T00:00:00+00:00,Chainlink,764700
2022-12-18T00:00:00+00:00,Ocean,39565
2022-12-19T00:00:00+00:00,Api3,19898
2022-12-19T00:00:00+00:00,Band,33284
2022-12-19T00:00:00+00:00,Chainlink,765904
2022-12-19T00:00:00+00:00,Ocean,39660
2022-12-20T00:00:00+00:00,Api3,19902
2022-12-20T00:00:00+00:00,Band,33310
2022-12-20T00:00:00+00:00,Chainlink,766790
2022-12-20T00:00:00+00:00,Ocean,39723
2022-12-21T00:00:00+00:00,Api3,19913
2022-12-21T00:00:00+00:00,Band,33341
2022-12-21T00:00:00+00:00,Chainlink,722522
2022-12-21T00:00:00+00:00,Ocean,39763
2022-12-22T00:00:00+00:00,Api3,19929
2022-12-22T00:00:00+00:00,Band,33356
2022-12-22T00:00:00+00:00,Chainlink,722853
2022-12-22T00:00:00+00:00,Ocean,39821
2022-12-23T00:00:00+00:00,Api3,19928
2022-12-23T00:00:00+00:00,Band,33366
2022-12-23T00:00:00+00:00,Chainlink,722274
2022-12-23T00:00:00+00:00,Ocean,39853
2022-12-24T00:00:00+00:00,Api3,19945
2022-12-24T00:00:00+00:00,Band,33374
2022-12-24T00:00:00+00:00,Chainlink,722768
2022-12-24T00:00:00+00:00,Ocean,39895
2022-12-25T00:00:00+00:00,Api3,19951
2022-12-25T00:00:00+00:00,Band,33386
2022-12-25T00:00:00+00:00,Chainlink,723244
2022-12-25T00:00:00+00:00,Ocean,39933
2022-12-26T00:00:00+00:00,Api3,19944
2022-12-26T00:00:00+00:00,Band,33396
2022-12-26T00:00:00+00:00,Chainlink,723628
2022-12-26T00:00:00+00:00,Ocean,39983
2022-12-27T00:00:00+00:00,Api3,19949
2022-12-27T00:00:00+00:00,Band,33405
2022-12-27T00:00:00+00:00,Chainlink,724318
2022-12-27T00:00:00+00:00,Ocean,40017
2022-12-28T00:00:00+00:00,Api3,19953
2022-12-28T00:00:00+00:00,Band,33415
2022-12-28T00:00:00+00:00,Chainlink,724854
2022-12-28T00:00:00+00:00,Ocean,40052
2022-12-29T00:00:00+00:00,Api3,19959
2022-12-29T00:00:00+00:00,Band,33434
2022-12-29T00:00:00+00:00,Chainlink,725359
2022-12-29T00:00:00+00:00,Ocean,40084
2022-12-30T00:00:00+00:00,Api3,19977
2022-12-30T00:00:00+00:00,Band,33431
2022-12-30T00:00:00+00:00,Chainlink,725723
2022-12-30T00:00:00+00:00,Ocean,40123
2022-12-31T00:00:00+00:00,Api3,19989
2022-12-31T00:00:00+00:00,Band,33434
2022-12-31T00:00:00+00:00,Chainlink,725735
2022-12-31T00:00:00+00:00,Ocean,40141
2023-01-01T00:00:00+00:00,Api3,19995
2023-01-01T00:00:00+00:00,Band,33437
2023-01-01T00:00:00+00:00,Chainlink,725951
2023-01-01T00:00:00+00:00,Ocean,40151
2023-01-02T00:00:00+00:00,Api3,20010
2023-01-02T00:00:00+00:00,Band,33449
2023-01-02T00:00:00+00:00,Chainlink,726417
2023-01-02T00:00:00+00:00,Ocean,40182
2023-01-03T00:00:00+00:00,Api3,20020
2023-01-03T00:00:00+00:00,Band,33453
2023-01-03T00:00:00+00:00,Chainlink,726763
2023-01-03T00:00:00+00:00,Ocean,40215
2023-01-04T00:00:00+00:00,Api3,20000
2023-01-04T00:00:00+00:00,Band,33455
2023-01-04T00:00:00+00:00,Chainlink,722424
2023-01-04T00:00:00+00:00,Ocean,40219
2023-01-05T00:00:00+00:00,Api3,19993
2023-01-05T00:00:00+00:00,Band,33460
2023-01-05T00:00:00+00:00,Chainlink,718729
2023-01-05T00:00:00+00:00,Ocean,40235
2023-01-06T00:00:00+00:00,Api3,20004
2023-01-06T00:00:00+00:00,Band,33469
2023-01-06T00:00:00+00:00,Chainlink,719027
2023-01-06T00:00:00+00:00,Ocean,40270
2023-01-07T00:00:00+00:00,Api3,19995
2023-01-07T00:00:00+00:00,Band,33483
2023-01-07T00:00:00+00:00,Chainlink,718509
2023-01-07T00:00:00+00:00,Ocean,40283
2023-01-08T00:00:00+00:00,Api3,20005
2023-01-08T00:00:00+00:00,Band,33489
2023-01-08T00:00:00+00:00,Chainlink,718896
2023-01-08T00:00:00+00:00,Ocean,40385
2023-01-09T00:00:00+00:00,Api3,20003
2023-01-09T00:00:00+00:00,Band,33501
2023-01-09T00:00:00+00:00,Chainlink,719053
2023-01-09T00:00:00+00:00,Ocean,40352
2023-01-10T00:00:00+00:00,Api3,20007
2023-01-10T00:00:00+00:00,Band,33514
2023-01-10T00:00:00+00:00,Chainlink,719329
2023-01-10T00:00:00+00:00,Ocean,40428
2023-01-11T00:00:00+00:00,Api3,20012
2023-01-11T00:00:00+00:00,Band,33519
2023-01-11T00:00:00+00:00,Chainlink,719637
2023-01-11T00:00:00+00:00,Ocean,40519
2023-01-12T00:00:00+00:00,Api3,20024
2023-01-12T00:00:00+00:00,Band,33520
2023-01-12T00:00:00+00:00,Chainlink,720105
2023-01-12T00:00:00+00:00,Ocean,40608
2023-01-13T00:00:00+00:00,Api3,20025
2023-01-13T00:00:00+00:00,Band,33527
2023-01-13T00:00:00+00:00,Chainlink,720432
2023-01-13T00:00:00+00:00,Ocean,40720
2023-01-14T00:00:00+00:00,Api3,20015
2023-01-14T00:00:00+00:00,Band,33539
2023-01-14T00:00:00+00:00,Chainlink,720338
2023-01-14T00:00:00+00:00,Ocean,40773
2023-01-15T00:00:00+00:00,Api3,20020
2023-01-15T00:00:00+00:00,Band,33550
2023-01-15T00:00:00+00:00,Chainlink,720736
2023-01-15T00:00:00+00:00,Ocean,40864
2023-01-16T00:00:00+00:00,Api3,20025
2023-01-16T00:00:00+00:00,Band,33550
2023-01-16T00:00:00+00:00,Chainlink,720957
2023-01-16T00:00:00+00:00,Ocean,40874
2023-01-17T00:00:00+00:00,Api3,20040
2023-01-17T00:00:00+00:00,Band,33556
2023-01-17T00:00:00+00:00,Chainlink,721281
2023-01-17T00:00:00+00:00,Ocean,40968
2023-01-18T00:00:00+00:00,Api3,20058
2023-01-18T00:00:00+00:00,Band,33561
2023-01-18T00:00:00+00:00,Chainlink,653664
2023-01-18T00:00:00+00:00,Ocean,41046
2023-01-19T00:00:00+00:00,Api3,20067
2023-01-19T00:00:00+00:00,Band,33563
2023-01-19T00:00:00+00:00,Chainlink,646787
2023-01-19T00:00:00+00:00,Ocean,41102
2023-01-20T00:00:00+00:00,Api3,20080
2023-01-20T00:00:00+00:00,Band,33579
2023-01-20T00:00:00+00:00,Chainlink,647014
2023-01-20T00:00:00+00:00,Ocean,41170
2023-01-21T00:00:00+00:00,Api3,20098
2023-01-21T00:00:00+00:00,Band,33588
2023-01-21T00:00:00+00:00,Chainlink,647193
2023-01-21T00:00:00+00:00,Ocean,41266
2023-01-22T00:00:00+00:00,Api3,20127
2023-01-22T00:00:00+00:00,Band,33595
2023-01-22T00:00:00+00:00,Chainlink,647140
2023-01-22T00:00:00+00:00,Ocean,41337
2023-01-23T00:00:00+00:00,Api3,20136
2023-01-23T00:00:00+00:00,Band,33606
2023-01-23T00:00:00+00:00,Chainlink,647392
2023-01-23T00:00:00+00:00,Ocean,41263
2023-01-24T00:00:00+00:00,Api3,20153
2023-01-24T00:00:00+00:00,Band,33600
2023-01-24T00:00:00+00:00,Chainlink,647628
2023-01-24T00:00:00+00:00,Ocean,41374
2023-01-25T00:00:00+00:00,Api3,20160
2023-01-25T00:00:00+00:00,Band,33607
2023-01-25T00:00:00+00:00,Chainlink,647848
2023-01-25T00:00:00+00:00,Ocean,41459
2023-01-26T00:00:00+00:00,Api3,20166
2023-01-26T00:00:00+00:00,Band,33639
2023-01-26T00:00:00+00:00,Chainlink,648072
2023-01-26T00:00:00+00:00,Ocean,41532
2023-01-27T00:00:00+00:00,Api3,20123
2023-01-27T00:00:00+00:00,Band,33510
2023-01-27T00:00:00+00:00,Chainlink,646806
2023-01-27T00:00:00+00:00,Ocean,41620
2023-01-28T00:00:00+00:00,Api3,20122
2023-01-28T00:00:00+00:00,Band,33523
2023-01-28T00:00:00+00:00,Chainlink,647166
2023-01-28T00:00:00+00:00,Ocean,41727
2023-01-29T00:00:00+00:00,Api3,20128
2023-01-29T00:00:00+00:00,Band,33522
2023-01-29T00:00:00+00:00,Chainlink,647466
2023-01-29T00:00:00+00:00,Ocean,41807
2023-01-30T00:00:00+00:00,Api3,20131
2023-01-30T00:00:00+00:00,Band,33538
2023-01-30T00:00:00+00:00,Chainlink,647700
2023-01-30T00:00:00+00:00,Ocean,41867
2023-01-31T00:00:00+00:00,Api3,20130
2023-01-31T00:00:00+00:00,Band,33546
2023-01-31T00:00:00+00:00,Chainlink,647955
2023-01-31T00:00:00+00:00,Ocean,41952
2023-02-01T00:00:00+00:00,Api3,20149
2023-02-01T00:00:00+00:00,Band,33555
2023-02-01T00:00:00+00:00,Chainlink,648238
2023-02-01T00:00:00+00:00,Ocean,42028
2023-02-02T00:00:00+00:00,Api3,20148
2023-02-02T00:00:00+00:00,Band,33548
2023-02-02T00:00:00+00:00,Chainlink,648392
2023-02-02T00:00:00+00:00,Ocean,42127
2023-02-03T00:00:00+00:00,Api3,20155
2023-02-03T00:00:00+00:00,Band,33551
